,Unnamed: 0,Experience Level,Employment Type,Job Title,Salary,Remote?
39,3.0,0.0,0.5,0.1975951903807615,0.10626032717554737,-0.5
40,0.0,0.0,1.0,0.08617234468937876,-0.018276776274194148,-0.5
41,2.0,0.0,1.0,0.8164328657314629,0.5313016358777368,0.5
42,2.0,0.0,-0.5,0.2432865731462926,-0.061269704649420616,-0.5
43,2.0,0.0,-0.5,-0.4468937875751503,-1.065249153902145,0.0
44,2.0,0.0,-0.5,-0.3803607214428858,-0.7148557250407774,0.0
45,1.0,0.0,1.0,-0.0052104208416833666,0.21252065435109474,-0.5
46,3.0,0.0,-0.5,0.8845691382765531,0.9988470754501453,0.5
47,0.0,0.0,0.0,0.20480961923847696,0.5605232258510124,0.5
48,0.0,0.0,0.5,-0.30581162324649297,0.5939952289113098,-0.5
49,2.0,0.0,-0.5,-0.9414829659318638,-0.9252830509465139,0.0
50,0.0,0.0,-0.5,-0.5054108216432865,-0.4324157754081725,0.0
51,0.0,0.0,0.5,0.3803607214428858,-0.11688635989310212,0.5
52,1.0,0.0,-0.5,-0.1470941883767535,0.10626032717554737,0.5
53,1.0,0.0,0.0,0.14148296593186374,-0.10626032717554737,0.5
54,0.0,0.0,-0.5,0.7338677354709419,0.12246502706981835,-0.5
55,1.0,0.0,-0.5,-0.9374749498997996,-0.5998820510368351,0.5
56,1.0,0.0,0.5,0.5206412825651303,0.10626032717554737,-0.5
57,0.0,0.0,0.0,0.9078156312625251,0.9575118081788574,0.5
58,2.0,0.0,0.0,-0.701002004008016,-0.8968371613616198,0.5
59,1.0,0.0,0.0,-0.46452905811623246,-1.0787973456170272,0.5
60,2.0,0.0,-0.5,0.3466933867735471,0.0,-0.5
61,1.0,0.0,0.5,-0.9134268537074148,-1.1875866685793526,0.0
62,0.0,0.0,0.5,-0.7274549098196392,-0.36128511239686106,0.5
63,0.0,0.0,0.0,-0.44048096192384767,-0.35828857117051066,0.0
64,3.0,0.0,0.0,0.287374749498998,0.222084083796894,-0.5
65,2.0,0.0,-0.5,-0.7042084168336673,-1.012958446899058,0.5
66,0.0,0.0,-0.5,-0.05410821643286573,-0.15939049076332107,-0.5
67,1.0,0.0,0.0,-0.04849699398797595,-0.10626032717554737,-0.5
68,0.0,0.0,0.5,0.5182364729458918,0.053130163587773685,-0.5
69,0.0,0.0,-0.5,-0.04448897795591182,0.5982456419983317,0.5
70,1.0,0.0,1.0,-0.8028056112224449,-0.4569194068548537,-0.5
71,2.0,0.0,-0.5,-0.4260521042084168,-0.5649542814942328,-0.5
72,0.0,0.0,0.5,0.031663326653306616,0.33472003060297423,0.5
73,0.0,0.0,1.0,0.250501002004008,0.7438222902288316,-0.5
74,0.0,0.0,0.0,-0.04208416833667335,0.2023196629422422,0.5
75,0.0,0.0,0.5,0.8340681362725451,-0.14946577620512494,-0.5
76,3.0,0.0,0.0,0.8525050100200401,1.1901156643661306,0.5
77,0.0,0.0,-0.5,-0.5470941883767535,-0.5313016358777368,-0.5
78,0.0,0.0,0.0,0.591182364729459,0.4484185806808099,-0.5
79,0.0,0.0,1.0,0.17114228456913827,1.6397031086458715,-0.5
80,0.0,0.0,-0.5,0.5759519038076152,0.4484185806808099,-0.5
81,0.0,0.0,-0.5,-0.1062124248496994,1.9878119404729646,-0.5
82,1.0,2.0,1.0,0.9527054108216433,1.4876445804576632,0.5
83,0.0,0.0,0.0,0.4845691382765531,0.7119441920761674,-0.5
84,0.0,0.0,0.0,0.6953907815631263,0.6981303495433463,-0.5
85,0.0,0.0,1.0,-0.4821643286573146,-0.5021438021007667,0.0
86,0.0,0.0,1.0,0.39478957915831664,0.36128511239686106,0.5
87,2.0,0.0,-0.5,-0.1751503006012024,1.0626032717554738e-05,0.5
88,2.0,0.0,0.0,-0.8308617234468938,-0.6697588421874751,0.0
89,0.0,0.0,1.0,-0.24008016032064128,1.2485588443126816,-0.5
90,0.0,0.0,-0.5,0.18797595190380761,1.2549344639432145,-0.5
91,0.0,0.0,1.0,0.32745490981963926,0.21252065435109474,-0.5
92,1.0,0.0,0.5,-0.9334669338677355,-0.8235175356104921,0.5
93,0.0,0.0,0.0,-0.1871743486973948,-0.26352561139535746,-0.5
94,0.0,0.0,0.5,-0.5967935871743487,-0.7271819229931409,-0.5
95,0.0,0.0,-0.5,-0.7314629258517034,-0.6375619630532843,-0.5
96,0.0,0.0,1.0,-0.45410821643286575,-0.3765440953792697,0.0
97,0.0,0.0,-0.5,0.949498997995992,0.14876445804576632,0.5
98,1.0,0.0,0.5,0.42925851703406814,-0.2907282551522976,0.5
99,0.0,0.0,0.0,0.3226452905811623,1.0758858126524171,0.5
100,2.0,0.0,0.0,-0.9591182364729459,-0.7438222902288316,0.5
101,1.0,0.0,1.0,-0.8420841683366733,-0.3483426045468794,-0.5
102,1.0,0.0,-0.5,0.7667334669338677,-0.15330177401616218,-0.5
103,0.0,0.0,0.5,0.009218436873747494,0.0,0.5
104,0.0,0.0,0.5,-0.2665330661322645,1.0626032717554736,-0.5
105,0.0,0.0,0.0,-0.27935871743486973,-0.0074382229022883165,-0.5
106,0.0,0.0,-0.5,0.4340681362725451,0.06375619630532843,0.5
107,2.0,0.0,1.0,-0.6344689378757515,-1.2219937625187949,0.5
108,1.0,0.0,-0.5,0.8653306613226452,0.0,-0.5
109,0.0,0.0,1.0,-0.6561122244488978,-0.6445326405160001,0.5
110,0.0,0.0,0.5,0.7539078156312625,0.7810134047402731,-0.5
111,0.0,2.0,0.5,-0.6545090180360722,-0.4250413087021895,0.5
112,0.0,0.0,-0.5,-0.8300601202404809,-0.7086288698682903,0.0
113,1.0,0.0,-0.5,-0.4717434869739479,-0.5762072501421232,0.5
114,0.0,0.0,0.0,-0.6488977955911823,-0.7119441920761674,0.5
115,0.0,0.0,-0.5,-0.2160320641282565,0.4781714722899632,0.5
116,3.0,0.0,-0.5,0.9454909819639279,1.0626032717554736,0.0
117,2.0,0.0,0.0,-0.9326653306613226,-0.7225702247937221,0.5
118,1.0,0.0,0.0,0.3659318637274549,1.381384253282116,-0.5
119,0.0,0.0,0.5,0.7547094188376754,0.23377271978620423,-0.5
120,0.0,0.0,0.5,-0.13346693386773548,0.8336122666921691,0.5
121,1.0,0.0,-0.5,-0.7354709418837675,-0.8318483452610551,-0.5
122,2.0,0.0,0.0,0.3771543086172345,0.053130163587773685,-0.5
123,1.0,0.0,1.0,0.4476953907815631,-0.06375619630532843,0.5
124,0.0,0.0,1.0,0.6937875751503007,0.7438222902288316,0.5
125,0.0,0.0,0.0,0.0845691382765531,0.4080396563541019,-0.5
126,2.0,0.0,1.0,-0.3002004008016032,0.35274178209194706,-0.5
127,0.0,0.0,0.5,0.2913827655310621,0.3931632105495253,-0.5
128,1.0,0.0,0.0,-0.374749498997996,-1.1901156643661306,-0.5
129,0.0,0.0,-0.5,0.6929859719438878,0.24439875250375895,0.5
130,0.0,0.0,1.0,0.39238476953907814,0.7916394374578279,-0.5
131,0.0,0.0,0.0,-0.15511022044088177,1.2751239261065686,-0.5
132,0.0,0.0,0.5,0.4444889779559118,-0.2061450347205619,-0.5
133,1.0,0.0,0.5,0.9543086172344689,-0.21252065435109474,0.5
134,0.0,0.0,-0.5,0.8244488977955912,1.8064255619843053,0.5
135,0.0,0.0,0.5,0.8364729458917836,0.021252065435109473,-0.5
136,1.0,0.0,1.0,-0.7178356713426853,-0.8580202638443923,0.5
137,0.0,0.0,-0.5,-0.13667334669338677,0.6563169107997684,-0.5
138,2.0,0.0,0.5,-0.9286573146292585,-0.3719111451144158,0.5
139,0.0,0.0,-0.5,0.14789579158316632,0.28052726374344505,0.5
140,0.0,0.0,0.0,0.319438877755511,1.051977239037919,-0.5
141,0.0,0.0,-0.5,0.682565130260521,1.1359228975066014,0.5
142,1.0,0.0,-0.5,0.4701402805611222,0.5313016358777368,-0.5
143,0.0,0.0,0.5,-0.9575150300601203,-0.4250413087021895,0.5
144,0.0,0.0,0.0,0.503006012024048,0.5100495704426274,-0.5
145,0.0,0.0,-0.5,0.19839679358717435,1.0094731081677,0.5
146,0.0,0.0,0.0,0.28336673346693386,1.0094731081677,-0.5
147,1.0,0.0,1.0,-0.23046092184368738,0.7438222902288316,0.5
148,0.0,0.0,0.5,0.04448897795591182,-0.08819607155570432,-0.5
149,0.0,0.0,0.5,-0.6176352705410821,-0.6800660939235031,0.5
150,1.0,0.0,0.0,0.9414829659318638,0.7438222902288316,0.5
151,0.0,0.0,0.5,0.2905811623246493,0.8182045192517148,-0.5
152,1.0,0.0,0.5,-0.6793587174348698,-0.8713346828394885,0.5
153,0.0,0.0,0.5,0.19599198396793588,0.053130163587773685,0.5
154,1.0,0.0,0.5,-0.7210420841683367,-0.5313016358777368,0.5
155,0.0,0.0,-0.5,0.8092184368737475,0.5886822125525325,-0.5
156,1.0,0.0,-0.5,-0.480561122244489,-0.7156739295600291,0.0
157,0.0,0.0,1.0,0.3691382765531062,0.31878098152664214,0.5
158,0.0,0.0,1.0,0.0028056112224448897,0.10094731081677001,-0.5
159,1.0,0.0,-0.5,-0.9406813627254509,-0.5420339289224672,-0.5
160,0.0,0.0,-0.5,0.5959919839679358,1.2219937625187949,-0.5
161,0.0,0.0,-0.5,0.4557114228456914,-0.021252065435109473,-0.5
162,0.0,0.0,-0.5,0.5983967935871743,0.7272456791894463,-0.5
163,0.0,0.0,0.5,0.28016032064128255,0.7119441920761674,-0.5
164,3.0,0.0,0.0,0.7170340681362726,1.7798604801904185,0.5
165,0.0,0.0,0.0,0.39559118236472945,0.5939952289113098,-0.5
166,0.0,0.0,-0.5,-0.19839679358717435,0.7331962575112769,-0.5
167,0.0,0.0,1.0,0.393186372745491,0.12963759915416778,-0.5
168,2.0,0.0,1.0,-0.5903807615230461,-1.2520548090767571,0.5
169,3.0,0.0,-0.5,-0.324248496993988,1.3681017123851724,-0.5
170,1.0,0.0,0.5,0.1743486973947896,-0.21920442893043668,-0.5
171,0.0,0.0,1.0,0.09018036072144289,0.46754543957240846,-0.5
172,1.0,0.0,0.0,0.1190380761523046,-0.15464065413857409,0.5
173,0.0,0.0,0.5,0.7755511022044088,0.053130163587773685,0.5
174,0.0,0.0,-0.5,0.875751503006012,0.09138388137097074,0.5
175,1.0,0.0,0.5,-0.002004008016032064,0.5918700223677988,-0.5
176,0.0,0.0,0.5,0.012424849699398798,0.4250413087021895,0.5
177,1.0,0.0,0.0,-0.7723446893787576,-0.6375619630532843,-0.5
178,2.0,0.0,-0.5,-0.6472945891783567,-0.850082617404379,0.5
179,0.0,0.0,0.5,-0.3779559118236473,-0.7236753321963478,0.0
180,2.0,0.0,0.5,-0.5254509018036072,-0.8288305519692695,-0.5
181,0.0,0.0,0.5,0.232064128256513,-0.23377271978620423,0.5
182,0.0,0.0,0.5,0.013226452905811623,0.0,0.5
183,0.0,0.0,-0.5,-0.4132264529058116,-0.3600843706997774,0.0
184,0.0,0.0,-0.5,0.7330661322645291,0.6532353613116775,-0.5
185,0.0,0.0,0.5,0.6336673346693387,1.132735087691335,0.5
186,0.0,0.0,0.0,0.7482965931863728,-0.06088716747158864,0.5
187,0.0,0.0,0.5,-0.07254509018036072,-0.2465239590472699,-0.5
188,0.0,0.0,0.0,-0.44128256513026054,-1.025295270884139,-0.5
189,3.0,0.0,0.5,-0.9799599198396793,-1.2219937625187949,-0.5
190,1.0,0.0,0.0,-0.33947895791583166,0.345346063320529,-0.5
191,0.0,0.0,-0.5,0.09498997995991984,0.4781714722899632,-0.5
192,1.0,0.0,-0.5,-0.6480961923847696,-1.2751239261065686,-0.5
193,2.0,0.0,-0.5,-0.38517034068136274,-0.8936918556772236,0.0
194,1.0,0.0,-0.5,0.848496993987976,-0.18808077910071885,0.5
195,0.0,0.0,-0.5,0.25771543086172344,0.23164751324269328,-0.5
196,1.0,1.0,0.0,-0.4308617234468938,-0.640314105527131,0.5
197,1.0,0.0,-0.5,0.9511022044088177,-0.2869028833739779,0.5
198,1.0,0.0,-0.5,0.026052104208416832,0.5844317994655106,0.5
199,2.0,0.0,1.0,0.6360721442885772,-0.23377271978620423,-0.5
200,0.0,0.0,-0.5,-0.7923847695390781,-0.8065796394587099,0.5
201,0.0,0.0,0.0,0.4260521042084168,0.850082617404379,0.5
202,0.0,0.0,1.0,-0.4148296593186373,-1.1227253648713984,0.5
203,0.0,0.0,1.0,0.29298597194388776,0.053130163587773685,-0.5
204,2.0,0.0,0.5,-0.7579158316633267,-0.7969524538166053,-0.5
205,1.0,0.0,1.0,0.2745490981963928,0.15939049076332107,-0.5
206,1.0,0.0,0.5,0.8613226452905811,-0.03719111451144158,-0.5
207,0.0,0.0,0.0,-0.3026052104208417,0.5844317994655106,-0.5
208,1.0,0.0,0.5,-0.5318637274549098,-0.4781714722899632,-0.5
209,1.0,0.0,-0.5,-0.10781563126252505,0.850082617404379,0.5
210,0.0,0.0,0.0,0.45250501002004007,0.1700165234808758,0.5
211,3.0,0.0,-0.5,0.7370741482965932,0.7438222902288316,0.5
212,0.0,0.0,-0.5,-0.13587174348697395,0.04501187459156187,-0.5
213,1.0,0.0,0.0,-0.6432865731462926,-0.7438222902288316,0.5
214,2.0,0.0,1.0,-0.5983967935871743,-0.7925957804024079,0.5
215,0.0,0.0,-0.5,-0.232064128256513,1.2751239261065686,-0.5
216,1.0,0.0,-0.5,0.7595190380761523,0.4569194068548537,0.0
217,0.0,0.0,1.0,0.0036072144288577155,-0.2188962739816276,-0.5
218,0.0,0.0,0.0,-0.806813627254509,-0.38253717783197055,-0.5
219,0.0,0.0,1.0,0.7050100200400802,0.013813842532821159,0.5
220,1.0,0.0,0.5,-0.7867735470941883,-1.2293576031920603,0.5
221,0.0,0.0,0.0,0.6,1.1688635989310212,-0.5
222,1.0,0.0,0.5,-0.8036072144288577,-0.9158683859587604,-0.5
223,3.0,0.0,0.0,0.1687374749498998,0.850082617404379,-0.5
224,1.0,0.0,0.0,0.981563126252505,-0.19126858891598528,0.5
225,0.0,0.0,0.5,-0.29539078156312626,0.15939049076332107,-0.5
226,2.0,0.0,0.0,-0.6160320641282565,-0.5313016358777368,0.5
227,0.0,0.0,-0.5,-0.3154308617234469,0.30921755208084284,-0.5
228,1.0,0.0,0.5,-0.6881763527054108,-0.5313016358777368,-0.5
229,0.0,0.0,0.0,0.3498997995991984,-0.053130163587773685,0.5
230,0.0,0.0,-0.5,0.7851703406813627,0.7969524538166053,-0.5
231,3.0,0.0,-0.5,0.20641282565130262,1.9562526233018271,-0.5
232,0.0,0.0,0.5,-0.6913827655310621,-0.8235175356104921,-0.5
233,2.0,0.0,-0.5,-0.6769539078156313,-0.5313016358777368,0.5
234,1.0,0.0,-0.5,-0.4332665330661323,-0.7033371055749481,0.5
235,1.0,0.0,-0.5,0.07414829659318638,0.5844317994655106,-0.5
236,0.0,0.0,0.5,-0.2969939879759519,0.7735751818379849,-0.5
237,0.0,0.0,-0.5,0.4012024048096192,0.12751239261065686,0.5
238,0.0,0.0,0.0,0.11743486973947896,0.41441527598463473,-0.5
239,0.0,0.0,0.0,-0.5831663326653307,-0.3283444109724414,-0.5
240,0.0,0.0,0.0,0.8396793587174348,0.024652395904726992,0.5
241,0.0,0.0,1.0,-0.28256513026052105,1.6279082123293858,0.5
242,0.0,0.0,0.0,0.2977955911823647,0.10626032717554737,0.5
243,1.0,0.0,-0.5,-0.5895791583166332,-0.813784089641212,0.5
244,1.0,0.0,0.0,0.06693386773547094,-0.025513104554848925,-0.5
245,0.0,0.0,-0.5,0.029258517034068135,0.24758656231902537,-0.5
246,0.0,0.0,0.5,0.44849699398797593,0.38997540073425885,-0.5
247,0.0,0.0,-0.5,0.23607214428857715,0.2614004048518465,0.5
248,0.0,0.0,-0.5,0.14388777555110221,0.4484185806808099,-0.5
249,0.0,0.0,0.0,-0.8813627254509018,-0.5313016358777368,-0.5
250,1.0,0.0,0.5,-0.848496993987976,-1.2069685522561724,0.5
251,1.0,0.0,0.5,-0.5230460921843687,-0.850082617404379,0.5
252,0.0,0.0,0.5,-0.8885771543086173,-0.6174043789880829,0.5
253,0.0,0.0,1.0,-0.549498997995992,-0.7438222902288316,0.5
254,0.0,0.0,-0.5,-0.07895791583166333,0.021252065435109473,0.5
255,0.0,0.0,1.0,-0.3122244488977956,1.5939049076332106,-0.5
256,0.0,0.0,1.0,0.9791583166332666,1.338880122411897,0.5
257,0.0,0.0,-0.5,0.6400801603206413,-0.07013181593586126,-0.5
258,2.0,0.0,0.0,-0.774749498997996,-0.690692126641058,-0.5
259,1.0,0.0,0.0,-0.6697394789579159,-0.40007013181593587,-0.5
260,1.0,0.0,0.5,0.931062124248497,0.053130163587773685,0.5
261,0.0,0.0,-0.5,0.23527054108216433,1.655535897395028,0.5
262,1.0,0.0,0.0,0.29378757515030063,-0.2656508179388684,-0.5
263,0.0,0.0,0.5,0.8925851703406814,0.5812439896502442,-0.5
264,3.0,0.0,-0.5,0.8853707414829659,0.40246098917738565,0.5
265,1.0,0.0,1.0,0.18476953907815633,0.1681888458534564,-0.5
266,0.0,0.0,0.5,0.9062124248496994,-0.03719111451144158,0.5
267,0.0,0.0,0.0,0.96312625250501,-0.15939049076332107,0.5
268,0.0,0.0,0.0,0.018837675350701404,0.6216229139769521,0.5
269,1.0,0.0,0.0,-0.5623246492985972,-0.8231668765308129,-0.5
270,0.0,0.0,-0.5,0.21923847695390783,2.3377271978620424,-0.5
271,1.0,0.0,0.0,-0.6625250501002004,-0.3400330469617516,-0.5
272,3.0,0.0,0.0,-0.030861723446893786,0.6853791102822806,-0.5
273,0.0,0.0,-0.5,-0.8140280561122244,-0.5603957134584018,-0.5
274,1.0,0.0,-0.5,0.27054108216432865,-0.21252065435109474,0.5
275,0.0,0.0,0.0,0.5799599198396793,0.5239165431390364,0.5
276,0.0,0.0,-0.5,-0.018036072144288578,1.801112545625528,-0.5
277,2.0,0.0,0.5,-0.6168336673346694,-0.8925867482745979,0.5
278,0.0,0.0,0.0,-0.4364729458917836,-0.3219369132437559,0.0
279,0.0,0.0,0.5,0.8637274549098196,0.2656508179388684,0.5
280,1.0,0.0,0.0,0.8132264529058116,0.0578693741798031,-0.5
281,0.0,0.0,0.5,0.043687374749499,0.5939952289113098,-0.5
282,0.0,0.0,0.5,-0.9751503006012024,-0.5844317994655106,0.5
283,2.0,0.0,-0.5,-0.4452905811623247,-1.079615550136279,0.5
284,0.0,0.0,1.0,0.14549098196392785,1.6789131693736485,0.5
285,0.0,0.0,-0.5,-0.17034068136272545,0.7757003883814958,0.5
286,0.0,0.0,0.5,-0.7250501002004008,-0.6375619630532843,-0.5
287,0.0,0.0,0.0,-0.25771543086172344,1.179489631648576,-0.5
288,0.0,0.0,0.0,0.5254509018036072,0.4781714722899632,0.5
289,0.0,0.0,0.0,-0.7458917835671343,-0.6557006009021502,-0.5
290,1.0,0.0,0.5,-0.9623246492985972,-0.4250413087021895,-0.5
291,0.0,0.0,0.0,0.35230460921843687,0.2507743721342918,-0.5
292,0.0,0.0,1.0,-0.5214428857715431,-0.690692126641058,0.5
293,0.0,0.0,-0.5,0.022845691382765532,-0.0700786857722735,-0.5
294,0.0,0.0,0.0,-0.10220440881763528,0.4383238495991329,-0.5
295,0.0,0.0,0.0,0.7771543086172344,0.7438222902288316,0.5
296,2.0,0.0,1.0,-0.3066132264529058,1.8064255619843053,0.0
297,0.0,0.0,1.0,0.4156312625250501,0.21092674944346154,-0.5
298,0.0,0.0,0.5,-0.23687374749499,-0.10626032717554737,0.5
299,1.0,0.0,-0.5,-0.9086172344689378,-0.6375619630532843,-0.5
300,0.0,0.0,-0.5,0.46372745490981965,-0.053130163587773685,-0.5
301,0.0,0.0,0.5,0.9767535070140281,0.7438222902288316,0.5
302,1.0,0.0,-0.5,-0.503006012024048,-1.0242539196778186,0.5
303,0.0,0.0,-0.5,0.480561122244489,0.7810134047402731,-0.5
304,0.0,0.0,0.0,-0.3218436873747495,0.38253717783197055,0.5
305,0.0,0.0,-0.5,-0.7971943887775551,-0.6163098976181748,-0.5
306,2.0,0.0,-0.5,-0.6945891783567134,-0.9571398970337429,0.0
307,1.0,0.0,0.5,-0.7482965931863728,-0.690692126641058,0.5
308,0.0,0.0,0.0,-0.8765531062124249,-0.4250413087021895,-0.5
309,1.0,0.0,0.0,-0.47334669338677354,-0.5936764479297831,0.0
310,0.0,0.0,0.0,0.9294589178356714,0.21252065435109474,-0.5
311,1.0,0.0,1.0,-0.006813627254509018,0.31878098152664214,-0.5
312,1.0,0.0,0.0,0.1406813627254509,0.10626032717554737,0.5
313,1.0,0.0,-0.5,0.8012024048096192,0.0186168093211559,0.5
314,1.0,0.0,0.0,0.12785571142284569,0.5664738041728431,-0.5
315,1.0,0.0,0.5,-0.12384769539078157,0.5578667176716237,-0.5
316,0.0,0.0,-0.5,-0.3571142284569138,0.9457169118623716,-0.5
317,1.0,0.0,0.5,0.862124248496994,-0.25226201671474946,-0.5
318,0.0,0.0,0.0,0.3434869739478958,-0.021252065435109473,0.5
319,0.0,0.0,-0.5,0.2625250501002004,-0.0850082617404379,-0.5
320,1.0,0.0,-0.5,0.19118236472945893,0.22750336048284692,0.5
321,0.0,0.0,0.5,0.17995991983967935,0.6641270448471711,0.5
322,1.0,0.0,0.0,0.8661322645290581,0.4250413087021895,0.5
323,0.0,0.0,-0.5,-0.6681362725450902,-0.44523077086554347,-0.5
324,0.0,0.0,-0.5,0.43006012024048096,0.850082617404379,0.5
325,1.0,0.0,0.0,-0.9214428857715431,-0.7680177667267037,0.5
326,0.0,0.0,-0.5,0.1751503006012024,1.0190365376134993,-0.5
327,0.0,0.0,0.5,-0.9719438877755511,-0.5313016358777368,-0.5
328,1.0,0.0,0.0,0.5478957915831664,0.053130163587773685,0.5
329,3.0,0.0,0.0,0.853306613226453,0.7438222902288316,0.5
330,1.0,0.0,-0.5,-0.507815631262525,-1.0464517020247905,0.5
331,0.0,0.0,0.0,0.5703406813627254,0.4781714722899632,0.5
332,2.0,1.0,0.5,-0.7058116232464929,-1.253871860671459,0.5
333,0.0,0.0,-0.5,0.27294589178356715,-0.07757003883814959,-0.5
334,0.0,0.0,-0.5,0.3002004008016032,0.7246954313372331,0.5
335,0.0,0.0,1.0,0.31462925851703405,0.4781714722899632,-0.5
336,0.0,0.0,0.5,-0.09178356713426854,0.5844317994655106,0.5
337,3.0,0.0,-0.5,0.9438877755511023,1.2751239261065686,-0.5
338,2.0,0.0,0.0,-0.9903807615230461,-0.690692126641058,-0.5
339,0.0,0.0,0.5,0.571943887775551,-0.06749655982190769,-0.5
340,0.0,0.0,0.5,-0.0781563126252505,0.8293512275724297,-0.5
341,0.0,0.0,0.5,0.024448897795591184,0.053130163587773685,-0.5
342,0.0,0.0,0.0,0.5278557114228457,0.4080396563541019,-0.5
343,0.0,0.0,-0.5,0.0813627254509018,0.06375619630532843,0.5
344,1.0,0.0,0.5,0.6993987975951904,0.21252065435109474,0.5
345,2.0,1.0,-0.5,-0.3795591182364729,-1.1511287503254222,0.0
346,0.0,0.0,0.0,0.894188376753507,0.10891683535493606,0.5
347,0.0,0.0,1.0,-0.8557114228456913,-0.4176030857999012,-0.5
348,2.0,0.0,-0.5,-0.9655310621242486,-0.6172981186609073,0.5
349,0.0,0.0,0.0,0.14949899799599198,-0.1700165234808758,0.5
350,0.0,0.0,0.0,-0.7394789579158316,-0.6375619630532843,-0.5
351,1.0,0.0,0.0,0.3755511022044088,-0.10626032717554737,-0.5
352,0.0,0.0,0.5,0.24569138276553107,0.11996790938119299,-0.5
353,0.0,0.0,-0.5,0.3346693386773547,0.13920102859996705,-0.5
354,0.0,0.0,0.5,0.5094188376753507,0.0,-0.5
355,1.0,0.0,0.5,0.9895791583166332,0.053130163587773685,0.5
356,0.0,0.0,-0.5,0.6008016032064128,0.7272456791894463,-0.5
357,0.0,0.0,-0.5,-0.5414829659318637,-0.3255816424658772,0.5
358,1.0,0.0,0.5,-0.06533066132264528,0.13813842532821158,-0.5
359,0.0,0.0,0.0,-0.013226452905811623,-0.26352561139535746,-0.5
360,0.0,0.0,0.5,-0.8869739478957915,-1.2134291801484456,0.5
361,2.0,0.0,1.0,-0.4036072144288577,-0.5206756031601821,0.0
362,1.0,0.0,0.5,0.7218436873747495,-0.19126858891598528,0.5
363,0.0,0.0,-0.5,-0.017234468937875752,1.2230563657905502,-0.5
364,0.0,0.0,-0.5,0.32985971943887776,0.7246954313372331,-0.5
365,1.0,0.0,0.5,0.5270541082164328,0.053130163587773685,-0.5
366,0.0,0.0,0.5,-0.8444889779559118,-0.8292343412125366,0.5
367,0.0,0.0,0.5,0.9711422845691383,0.4250413087021895,0.5
368,0.0,0.0,0.5,0.4533066132264529,-0.21252065435109474,-0.5
369,0.0,0.0,-0.5,0.25851703406813625,0.0,0.5
370,0.0,0.0,-0.5,-0.26733466933867733,0.31878098152664214,-0.5
